listing_id,district_id,district_name,property_type,is_furnished,size_sqm,cold_rent_eur,warm_rent_eur,sample_size_total
3560,10,Wedding,Apartment,Yes,41,660,790,290
3561,10,Wedding,Apartment,No,51,618,779,290
3562,10,Wedding,Apartment,Yes,41,565,698,290
3563,10,Wedding,Apartment,No,59,676,879,290
3564,10,Wedding,Apartment,Yes,52,765,922,290
3565,10,Wedding,Apartment,Yes,52,753,925,290
3566,10,Wedding,Apartment,Yes,46,793,928,290
3567,10,Wedding,Apartment,Yes,59,960,1152,290
3568,10,Wedding,Apartment,No,66,818,1019,290
3569,10,Wedding,Apartment,No,57,667,827,290
3570,10,Wedding,Apartment,No,38,488,617,290
3571,10,Wedding,Apartment,No,49,599,750,290
3572,10,Wedding,Apartment,Yes,28,487,584,290
3573,10,Wedding,Apartment,Yes,51,804,975,290
3574,10,Wedding,Apartment,Yes,62,1061,1284,290
3575,10,Wedding,Apartment,No,64,839,1035,290
3576,10,Wedding,Apartment,Yes,46,769,906,290
3577,10,Wedding,Apartment,No,36,504,611,290
3578,10,Wedding,Apartment,No,71,862,1065,290
3579,10,Wedding,Apartment,No,60,814,1030,290
3580,10,Wedding,Apartment,No,54,708,860,290
3581,11,Steglitz,Apartment,No,56,700,891,220
3582,11,Steglitz,Apartment,Yes,48,867,1030,220
3583,11,Steglitz,Apartment,No,56,820,1021,220
3584,11,Steglitz,Apartment,No,34,480,601,220
3585,11,Steglitz,Apartment,Yes,72,1281,1485,220
3586,11,Steglitz,Apartment,No,61,814,989,220
3587,11,Steglitz,Apartment,No,42,561,703,220
3588,11,Steglitz,Apartment,No,71,1086,1317,220
3589,11,Steglitz,Apartment,No,59,735,931,220
3590,11,Steglitz,Apartment,No,36,561,684,220
3591,11,Steglitz,Apartment,No,61,841,1055,220
3592,11,Steglitz,Apartment,No,54,680,835,220
3593,11,Steglitz,Apartment,No,50,622,769,220
3594,11,Steglitz,Apartment,No,65,947,1154,220
3595,11,Steglitz,Apartment,Yes,53,1015,1199,220
3596,11,Steglitz,Apartment,Yes,48,787,934,220
3597,11,Steglitz,Apartment,No,54,714,885,220
3598,11,Steglitz,Apartment,No,58,900,1101,220
3599,11,Steglitz,Apartment,No,63,982,1177,220
3600,11,Steglitz,Apartment,No,45,683,834,220
3601,11,Steglitz,Apartment,No,39,598,736,220
3602,11,Steglitz,Apartment,Yes,56,930,1100,220
3603,11,Steglitz,Apartment,No,38,570,703,220
3604,11,Steglitz,Apartment,No,39,526,659,220
3605,11,Steglitz,Apartment,No,48,676,823,220
3606,11,Steglitz,Apartment,No,39,577,708,220
3607,11,Steglitz,Apartment,No,53,770,955,220
3608,11,Steglitz,Apartment,No,60,804,1019,220
3609,11,Steglitz,Apartment,No,71,991,1235,220
3610,11,Steglitz,Apartment,Yes,60,941,1110,220
3611,11,Steglitz,Apartment,No,51,724,885,220
3612,11,Steglitz,Apartment,No,53,721,883,220
3613,11,Steglitz,Apartment,No,28,402,503,220
3614,11,Steglitz,Apartment,No,42,594,728,220
3615,11,Steglitz,Apartment,Yes,58,943,1123,220
3616,11,Steglitz,Apartment,Yes,75,1259,1507,220
3617,11,Steglitz,Apartment,Yes,55,1030,1186,220
3618,11,Steglitz,Apartment,No,62,936,1113,220
3619,11,Steglitz,Apartment,No,42,628,778,220
3620,11,Steglitz,Apartment,No,52,679,833,220
3621,11,Steglitz,Apartment,Yes,70,1305,1549,220
3622,11,Steglitz,Apartment,No,61,774,978,220
3623,11,Steglitz,Apartment,No,35,501,610,220
3624,11,Steglitz,Apartment,No,52,791,938,220
3625,11,Steglitz,Apartment,Yes,53,906,1083,220
3626,11,Steglitz,Apartment,Yes,54,1035,1203,220
3627,11,Steglitz,Apartment,Yes,36,604,731,220
3628,11,Steglitz,Apartment,No,51,761,907,220
3629,11,Steglitz,Apartment,No,50,701,841,220
3630,11,Steglitz,Apartment,No,45,713,870,220
3631,11,Steglitz,Apartment,Yes,39,740,866,220
3632,11,Steglitz,Apartment,No,53,752,928,220
3633,11,Steglitz,Apartment,No,57,764,948,220
3634,11,Steglitz,Apartment,No,49,709,858,220
3635,11,Steglitz,Apartment,No,62,908,1083,220
3636,11,Steglitz,Apartment,No,66,1004,1205,220
3637,11,Steglitz,Apartment,Yes,65,1267,1497,220
3638,11,Steglitz,Apartment,No,45,700,834,220
3639,11,Steglitz,Apartment,No,45,600,745,220
3640,11,Steglitz,Apartment,No,60,812,1002,220
3641,11,Steglitz,Apartment,No,54,834,992,220
3642,11,Steglitz,Apartment,No,64,922,1135,220
3643,11,Steglitz,Apartment,No,60,940,1118,220
3644,11,Steglitz,Apartment,No,61,874,1059,220
3645,11,Steglitz,Apartment,No,46,589,742,220
3646,11,Steglitz,Apartment,Yes,36,654,774,220
3647,11,Steglitz,Apartment,Yes,48,772,935,220
3648,11,Steglitz,Apartment,No,44,577,734,220
3649,11,Steglitz,Apartment,No,68,907,1140,220
3650,11,Steglitz,Apartment,No,57,843,1028,220
3651,11,Steglitz,Apartment,No,72,961,1213,220
3652,11,Steglitz,Apartment,No,57,769,961,220
3653,11,Steglitz,Apartment,Yes,66,1254,1463,220
3654,11,Steglitz,Apartment,No,49,663,835,220
3655,11,Steglitz,Apartment,No,38,600,719,220
3656,11,Steglitz,Apartment,No,28,350,431,220
3657,11,Steglitz,Apartment,No,58,813,1017,220
3658,11,Steglitz,Apartment,No,60,805,1018,220
3659,11,Steglitz,Apartment,No,58,759,923,220
3660,11,Steglitz,Apartment,Yes,58,960,1134,220
3661,11,Steglitz,Apartment,Yes,41,706,829,220
3662,11,Steglitz,Apartment,No,62,851,1030,220
3663,11,Steglitz,Apartment,Yes,28,519,610,220
3664,11,Steglitz,Apartment,No,50,627,769,220
3665,11,Steglitz,Apartment,Yes,70,1146,1393,220
3666,11,Steglitz,Apartment,No,64,974,1183,220
3667,11,Steglitz,Apartment,No,49,747,884,220
3668,11,Steglitz,Apartment,Yes,59,1109,1311,220
3669,11,Steglitz,Apartment,No,56,730,911,220
3670,11,Steglitz,Apartment,No,50,635,796,220
3671,11,Steglitz,Apartment,No,57,830,1003,220
3672,11,Steglitz,Apartment,No,61,783,955,220
3673,11,Steglitz,Apartment,No,48,665,822,220
3674,11,Steglitz,Apartment,No,35,501,625,220
3675,11,Steglitz,Apartment,No,68,939,1171,220
3676,11,Steglitz,Apartment,Yes,43,681,803,220
3677,11,Steglitz,Apartment,No,73,1006,1255,220
3678,11,Steglitz,Apartment,Yes,50,945,1100,220
3679,11,Steglitz,Apartment,Yes,28,466,552,220
3680,11,Steglitz,Apartment,No,53,737,916,220
3681,11,Steglitz,Apartment,Yes,55,966,1148,220
3682,11,Steglitz,Apartment,No,59,745,912,220
3683,11,Steglitz,Apartment,No,67,905,1141,220
3684,11,Steglitz,Apartment,No,50,765,916,220
3685,11,Steglitz,Apartment,No,48,688,828,220
3686,11,Steglitz,Apartment,No,45,587,735,220
3687,11,Steglitz,Apartment,No,33,452,550,220
3688,11,Steglitz,Apartment,Yes,56,1086,1272,220
3689,11,Steglitz,Apartment,Yes,55,862,1020,220
3690,11,Steglitz,Apartment,No,60,887,1074,220
3691,11,Steglitz,Apartment,No,42,558,687,220
3692,11,Steglitz,Apartment,Yes,76,1494,1735,220
3693,11,Steglitz,Apartment,No,59,765,947,220
3694,11,Steglitz,Apartment,No,46,711,844,220
3695,11,Steglitz,Apartment,No,30,431,525,220
3696,11,Steglitz,Apartment,No,51,653,829,220
3697,11,Steglitz,Apartment,No,49,628,789,220
3698,11,Steglitz,Apartment,No,57,849,1040,220
3699,11,Steglitz,Apartment,No,56,708,868,220
3700,11,Steglitz,Apartment,Yes,54,1040,1216,220
3701,11,Steglitz,Apartment,No,49,659,806,220
3702,11,Steglitz,Apartment,Yes,47,744,887,220
3703,11,Steglitz,Apartment,No,39,592,729,220
3704,11,Steglitz,Apartment,Yes,50,883,1059,220
3705,11,Steglitz,Apartment,No,60,812,982,220
3706,11,Steglitz,Apartment,Yes,53,957,1138,220
3707,11,Steglitz,Apartment,No,50,652,798,220
3708,11,Steglitz,Apartment,No,38,590,705,220
3709,11,Steglitz,Apartment,No,50,625,768,220
3710,11,Steglitz,Apartment,No,66,1044,1242,220
3711,11,Steglitz,Apartment,Yes,43,816,966,220
3712,11,Steglitz,Apartment,No,53,721,871,220
3713,11,Steglitz,Apartment,Yes,58,1015,1185,220
3714,11,Steglitz,Apartment,No,77,959,1188,220
3715,11,Steglitz,Apartment,No,52,702,879,220
3716,11,Steglitz,Apartment,No,46,604,746,220
3717,11,Steglitz,Apartment,No,61,765,977,220
3718,11,Steglitz,Apartment,No,52,751,913,220
3719,11,Steglitz,Apartment,No,60,754,938,220
3720,11,Steglitz,Apartment,No,56,740,907,220
3721,11,Steglitz,Apartment,No,48,751,893,220
3722,11,Steglitz,Apartment,Yes,49,813,980,220
3723,11,Steglitz,Apartment,No,49,750,898,220
3724,11,Steglitz,Apartment,Yes,54,972,1157,220
3725,11,Steglitz,Apartment,Yes,47,733,870,220
3726,11,Steglitz,Apartment,No,34,523,628,220
3727,11,Steglitz,Apartment,No,51,790,949,220
3728,11,Steglitz,Apartment,No,49,614,758,220
3729,11,Steglitz,Apartment,No,58,808,998,220
3730,11,Steglitz,Apartment,No,48,620,775,220
3731,11,Steglitz,Apartment,Yes,61,1076,1293,220
3732,11,Steglitz,Apartment,No,39,500,619,220
3733,11,Steglitz,Apartment,No,56,842,1023,220
3734,11,Steglitz,Apartment,No,47,593,754,220
3735,11,Steglitz,Apartment,No,33,486,593,220
3736,11,Steglitz,Apartment,No,58,818,1014,220
3737,11,Steglitz,Apartment,Yes,52,964,1129,220
3738,11,Steglitz,Apartment,No,61,933,1112,220
3739,11,Steglitz,Apartment,No,62,961,1161,220
3740,11,Steglitz,Apartment,Yes,56,949,1120,220
3741,11,Steglitz,Apartment,No,55,799,995,220
3742,11,Steglitz,Apartment,Yes,72,1295,1497,220
3743,11,Steglitz,Apartment,Yes,72,1349,1551,220
3744,11,Steglitz,Apartment,No,59,733,900,220
3745,11,Steglitz,Apartment,No,43,612,734,220
3746,11,Steglitz,Apartment,No,51,692,875,220
3747,11,Steglitz,Apartment,Yes,55,1088,1286,220
3748,11,Steglitz,Apartment,No,35,552,669,220
3749,11,Steglitz,Apartment,No,50,761,929,220
3750,11,Steglitz,Apartment,No,40,600,740,220
3751,11,Steglitz,Apartment,No,35,539,658,220
3752,11,Steglitz,Apartment,No,50,716,888,220
3753,11,Steglitz,Apartment,Yes,30,480,565,220
3754,11,Steglitz,Apartment,No,69,1062,1290,220
3755,11,Steglitz,Apartment,No,70,1052,1283,220
3756,11,Steglitz,Apartment,Yes,57,1071,1265,220
3757,11,Steglitz,Apartment,No,47,643,779,220
3758,11,Steglitz,Apartment,No,51,683,854,220
3759,11,Steglitz,Apartment,Yes,58,1142,1345,220
3760,11,Steglitz,Apartment,No,33,430,524,220
3761,11,Steglitz,Apartment,Yes,33,547,659,220
3762,11,Steglitz,Apartment,No,56,857,1053,220
3763,11,Steglitz,Apartment,No,58,777,971,220
3764,11,Steglitz,Apartment,Yes,54,930,1124,220
3765,11,Steglitz,Apartment,Yes,28,492,585,220
3766,11,Steglitz,Apartment,No,50,629,770,220
3767,11,Steglitz,Apartment,Yes,44,773,898,220
3768,11,Steglitz,Apartment,No,65,843,1037,220
3769,11,Steglitz,Apartment,No,50,672,845,220
3770,11,Steglitz,Apartment,No,58,856,1036,220
3771,11,Steglitz,Apartment,No,85,1316,1616,220
3772,11,Steglitz,Apartment,Yes,61,1063,1279,220
3773,11,Steglitz,Apartment,No,51,709,890,220
3774,11,Steglitz,Apartment,No,35,448,551,220
3775,11,Steglitz,Apartment,No,40,605,728,220
3776,11,Steglitz,Apartment,Yes,51,987,1153,220
3777,11,Steglitz,Apartment,No,31,448,542,220
3778,11,Steglitz,Apartment,No,59,746,921,220
3779,11,Steglitz,Apartment,No,79,1147,1395,220
3780,11,Steglitz,Apartment,No,63,964,1190,220
3781,11,Steglitz,Apartment,No,76,957,1222,220
3782,11,Steglitz,Apartment,Yes,42,823,950,220
3783,11,Steglitz,Apartment,No,35,503,625,220
3784,11,Steglitz,Apartment,No,78,1214,1450,220
3785,11,Steglitz,Apartment,Yes,57,962,1152,220
3786,11,Steglitz,Apartment,No,42,615,734,220
3787,11,Steglitz,Apartment,No,54,856,1038,220
3788,11,Steglitz,Apartment,No,59,744,945,220
3789,11,Steglitz,Apartment,Yes,60,990,1206,220
3790,11,Steglitz,Apartment,Yes,61,967,1152,220
3791,11,Steglitz,Apartment,No,39,615,740,220
3792,11,Steglitz,Apartment,No,67,931,1153,220
3793,11,Steglitz,Apartment,Yes,57,1126,1325,220
3794,11,Steglitz,Apartment,No,44,601,742,220
3795,11,Steglitz,Apartment,No,40,595,710,220
3796,11,Steglitz,Apartment,No,64,1001,1218,220
3797,11,Steglitz,Apartment,No,82,1104,1369,220
3798,11,Steglitz,Apartment,No,52,725,899,220
3799,11,Steglitz,Apartment,No,49,666,807,220
3800,11,Steglitz,Apartment,No,53,701,892,220
3801,12,Lichtenberg,Apartment,Yes,47,611,759,250
3802,12,Lichtenberg,Apartment,Yes,55,867,1047,250
3803,12,Lichtenberg,Apartment,No,59,773,970,250
3804,12,Lichtenberg,Apartment,No,45,509,661,250
3805,12,Lichtenberg,Apartment,No,54,682,842,250
3806,12,Lichtenberg,Apartment,No,60,713,911,250
3807,12,Lichtenberg,Apartment,No,63,798,984,250
3808,12,Lichtenberg,Apartment,Yes,44,672,817,250
3809,12,Lichtenberg,Apartment,Yes,40,634,754,250
3810,12,Lichtenberg,Apartment,No,45,508,667,250
3811,12,Lichtenberg,Apartment,No,78,900,1142,250
3812,12,Lichtenberg,Apartment,No,52,589,759,250
3813,12,Lichtenberg,Apartment,No,43,491,633,250
3814,12,Lichtenberg,Apartment,No,46,597,735,250
3815,12,Lichtenberg,Apartment,Yes,52,753,909,250
3816,12,Lichtenberg,Apartment,Yes,35,528,651,250
3817,12,Lichtenberg,Apartment,No,50,546,714,250
3818,12,Lichtenberg,Apartment,No,55,717,899,250
3819,12,Lichtenberg,Apartment,Yes,54,824,990,250
3820,12,Lichtenberg,Apartment,No,53,602,767,250
3821,12,Lichtenberg,Apartment,No,62,703,894,250
3822,12,Lichtenberg,Apartment,No,62,645,825,250
3823,12,Lichtenberg,Apartment,Yes,54,700,873,250
3824,12,Lichtenberg,Apartment,No,49,646,806,250
3825,12,Lichtenberg,Apartment,No,64,729,952,250
3826,12,Lichtenberg,Apartment,No,47,537,683,250
3827,12,Lichtenberg,Apartment,No,37,429,550,250
3828,12,Lichtenberg,Apartment,No,61,764,955,250
3829,12,Lichtenberg,Apartment,Yes,51,757,903,250
3830,12,Lichtenberg,Apartment,No,37,447,566,250
3831,12,Lichtenberg,Apartment,No,49,513,664,250
3832,12,Lichtenberg,Apartment,No,56,582,753,250
3833,12,Lichtenberg,Apartment,No,38,438,558,250
3834,12,Lichtenberg,Apartment,No,57,750,953,250
3835,12,Lichtenberg,Apartment,No,68,788,1026,250
3836,12,Lichtenberg,Apartment,No,56,724,890,250
3837,12,Lichtenberg,Apartment,No,63,710,922,250
3838,12,Lichtenberg,Apartment,No,52,655,817,250
3839,12,Lichtenberg,Apartment,No,53,660,837,250
3840,12,Lichtenberg,Apartment,No,57,632,824,250
3841,12,Lichtenberg,Apartment,No,76,845,1085,250
3842,12,Lichtenberg,Apartment,No,55,664,849,250
3843,12,Lichtenberg,Apartment,No,45,505,656,250
3844,12,Lichtenberg,Apartment,No,61,755,945,250
3845,12,Lichtenberg,Apartment,No,35,378,479,250
3846,12,Lichtenberg,Apartment,Yes,45,734,891,250
3847,12,Lichtenberg,Apartment,No,50,639,780,250
3848,12,Lichtenberg,Apartment,No,62,782,1005,250
3849,12,Lichtenberg,Apartment,No,66,730,917,250
3850,12,Lichtenberg,Apartment,No,61,778,983,250
3851,12,Lichtenberg,Apartment,No,37,461,575,250
3852,12,Lichtenberg,Apartment,No,51,611,769,250
3853,12,Lichtenberg,Apartment,No,46,487,631,250
3854,12,Lichtenberg,Apartment,No,57,679,875,250
3855,12,Lichtenberg,Apartment,No,51,584,766,250
3856,12,Lichtenberg,Apartment,Yes,46,679,819,250
3857,12,Lichtenberg,Apartment,No,33,351,452,250
3858,12,Lichtenberg,Apartment,No,41,439,583,250
3859,12,Lichtenberg,Apartment,No,65,787,981,250
3860,12,Lichtenberg,Apartment,No,40,456,579,250
3861,12,Lichtenberg,Apartment,No,48,618,776,250
3862,12,Lichtenberg,Apartment,Yes,49,720,879,250
3863,12,Lichtenberg,Apartment,No,62,770,952,250
3864,12,Lichtenberg,Apartment,Yes,52,820,988,250
3865,12,Lichtenberg,Apartment,No,77,894,1116,250
3866,12,Lichtenberg,Apartment,Yes,62,1016,1221,250
3867,12,Lichtenberg,Apartment,No,41,473,609,250
3868,12,Lichtenberg,Apartment,No,46,527,686,250
3869,12,Lichtenberg,Apartment,No,51,639,808,250
3870,12,Lichtenberg,Apartment,Yes,47,695,829,250
3871,12,Lichtenberg,Apartment,No,41,443,563,250
3872,12,Lichtenberg,Apartment,Yes,52,853,1013,250
3873,12,Lichtenberg,Apartment,No,58,736,898,250
3874,12,Lichtenberg,Apartment,Yes,78,1223,1473,250
3875,12,Lichtenberg,Apartment,No,81,1070,1318,250
3876,12,Lichtenberg,Apartment,Yes,58,788,985,250
3877,12,Lichtenberg,Apartment,No,60,629,831,250
3878,12,Lichtenberg,Apartment,No,58,691,891,250
3879,12,Lichtenberg,Apartment,No,64,692,873,250
3880,12,Lichtenberg,Apartment,No,48,547,712,250
3881,12,Lichtenberg,Apartment,No,42,513,637,250
3882,12,Lichtenberg,Apartment,No,75,911,1167,250
3883,12,Lichtenberg,Apartment,Yes,71,1093,1304,250
3884,12,Lichtenberg,Apartment,No,44,525,683,250
3885,12,Lichtenberg,Apartment,No,53,601,759,250
3886,12,Lichtenberg,Apartment,No,35,367,474,250
3887,12,Lichtenberg,Apartment,Yes,45,590,737,250
3888,12,Lichtenberg,Apartment,No,40,508,649,250
3889,12,Lichtenberg,Apartment,Yes,84,1235,1508,250
3890,12,Lichtenberg,Apartment,No,45,501,649,250
3891,12,Lichtenberg,Apartment,No,41,471,613,250
3892,12,Lichtenberg,Apartment,No,52,550,730,250
3893,12,Lichtenberg,Apartment,No,36,460,575,250
3894,12,Lichtenberg,Apartment,Yes,63,1036,1230,250
3895,12,Lichtenberg,Apartment,No,47,491,637,250
3896,12,Lichtenberg,Apartment,Yes,42,685,820,250
3897,12,Lichtenberg,Apartment,No,51,559,733,250
3898,12,Lichtenberg,Apartment,Yes,52,700,872,250
3899,12,Lichtenberg,Apartment,Yes,45,684,836,250
3900,12,Lichtenberg,Apartment,No,47,534,677,250
3901,12,Lichtenberg,Apartment,No,37,449,553,250
3902,12,Lichtenberg,Apartment,Yes,75,1077,1325,250
3903,12,Lichtenberg,Apartment,No,41,459,592,250
3904,12,Lichtenberg,Apartment,Yes,42,618,746,250
3905,12,Lichtenberg,Apartment,No,45,567,718,250
3906,12,Lichtenberg,Apartment,No,58,681,847,250
3907,12,Lichtenberg,Apartment,No,55,686,881,250
3908,12,Lichtenberg,Apartment,No,39,513,637,250
3909,12,Lichtenberg,Apartment,Yes,42,618,768,250
3910,12,Lichtenberg,Apartment,No,66,859,1056,250
3911,12,Lichtenberg,Apartment,No,46,518,670,250
3912,12,Lichtenberg,Apartment,Yes,31,486,593,250
3913,12,Lichtenberg,Apartment,No,54,649,811,250
3914,12,Lichtenberg,Apartment,Yes,70,1066,1313,250
3915,12,Lichtenberg,Apartment,No,85,1083,1356,250
3916,12,Lichtenberg,Apartment,Yes,52,842,1025,250
3917,12,Lichtenberg,Apartment,No,54,690,876,250
3918,12,Lichtenberg,Apartment,Yes,34,462,574,250
3919,12,Lichtenberg,Apartment,No,51,628,788,250
3920,12,Lichtenberg,Apartment,No,35,453,565,250
3921,12,Lichtenberg,Apartment,No,53,671,842,250
3922,12,Lichtenberg,Apartment,Yes,36,497,614,250
3923,12,Lichtenberg,Apartment,No,68,811,1037,250
3924,12,Lichtenberg,Apartment,No,62,804,993,250
3925,12,Lichtenberg,Apartment,No,38,401,522,250
3926,12,Lichtenberg,Apartment,No,28,337,429,250
3927,12,Lichtenberg,Apartment,Yes,46,755,896,250
3928,12,Lichtenberg,Apartment,No,53,571,727,250
3929,12,Lichtenberg,Apartment,Yes,74,1178,1437,250
3930,12,Lichtenberg,Apartment,No,57,748,951,250
3931,12,Lichtenberg,Apartment,No,48,591,760,250
3932,12,Lichtenberg,Apartment,No,54,617,769,250
3933,12,Lichtenberg,Apartment,Yes,46,681,817,250
3934,12,Lichtenberg,Apartment,No,50,593,738,250
3935,12,Lichtenberg,Apartment,No,42,506,627,250
3936,12,Lichtenberg,Apartment,No,52,620,767,250
3937,12,Lichtenberg,Apartment,No,66,820,1036,250
3938,12,Lichtenberg,Apartment,No,55,676,868,250
3939,12,Lichtenberg,Apartment,No,59,718,921,250
3940,12,Lichtenberg,Apartment,No,61,748,937,250
3941,12,Lichtenberg,Apartment,Yes,54,836,1017,250
3942,12,Lichtenberg,Apartment,Yes,53,692,852,250
3943,12,Lichtenberg,Apartment,No,30,334,427,250
3944,12,Lichtenberg,Apartment,Yes,46,700,840,250
3945,12,Lichtenberg,Apartment,Yes,60,921,1090,250
3946,12,Lichtenberg,Apartment,No,39,499,628,250
3947,12,Lichtenberg,Apartment,No,50,550,710,250
3948,12,Lichtenberg,Apartment,Yes,42,666,803,250
3949,12,Lichtenberg,Apartment,No,28,368,452,250
3950,12,Lichtenberg,Apartment,No,67,738,954,250
3951,12,Lichtenberg,Apartment,No,64,675,902,250
3952,12,Lichtenberg,Apartment,No,67,860,1056,250
3953,12,Lichtenberg,Apartment,Yes,28,431,518,250
3954,12,Lichtenberg,Apartment,Yes,43,566,688,250
3955,12,Lichtenberg,Apartment,No,54,705,858,250
3956,12,Lichtenberg,Apartment,No,56,658,830,250
3957,12,Lichtenberg,Apartment,Yes,40,623,749,250
3958,12,Lichtenberg,Apartment,No,58,755,930,250
3959,12,Lichtenberg,Apartment,No,34,368,468,250
3960,12,Lichtenberg,Apartment,No,64,746,938,250
3961,12,Lichtenberg,Apartment,No,53,660,824,250
3962,12,Lichtenberg,Apartment,No,65,762,950,250
3963,12,Lichtenberg,Apartment,No,49,642,804,250
3964,12,Lichtenberg,Apartment,Yes,44,723,863,250
3965,12,Lichtenberg,Apartment,Yes,47,758,912,250
3966,12,Lichtenberg,Apartment,Yes,46,722,875,250
3967,12,Lichtenberg,Apartment,No,58,689,886,250
3968,12,Lichtenberg,Apartment,No,63,738,955,250
3969,12,Lichtenberg,Apartment,No,56,606,774,250
3970,12,Lichtenberg,Apartment,No,54,699,879,250
3971,12,Lichtenberg,Apartment,Yes,45,736,873,250
3972,12,Lichtenberg,Apartment,No,66,685,885,250
3973,12,Lichtenberg,Apartment,No,51,608,766,250
3974,12,Lichtenberg,Apartment,No,43,484,627,250
3975,12,Lichtenberg,Apartment,No,43,546,697,250
3976,12,Lichtenberg,Apartment,Yes,57,829,1028,250
3977,12,Lichtenberg,Apartment,Yes,28,456,555,250
3978,12,Lichtenberg,Apartment,No,39,493,606,250
3979,12,Lichtenberg,Apartment,Yes,45,697,833,250
3980,12,Lichtenberg,Apartment,No,49,549,687,250
3981,12,Lichtenberg,Apartment,Yes,44,704,850,250
3982,12,Lichtenberg,Apartment,No,64,722,924,250
3983,12,Lichtenberg,Apartment,Yes,63,925,1107,250
3984,12,Lichtenberg,Apartment,Yes,47,632,786,250
3985,12,Lichtenberg,Apartment,Yes,85,1165,1409,250
3986,12,Lichtenberg,Apartment,No,68,816,1056,250
3987,12,Lichtenberg,Apartment,No,39,468,584,250
3988,12,Lichtenberg,Apartment,No,53,553,705,250
3989,12,Lichtenberg,Apartment,No,61,758,940,250
3990,12,Lichtenberg,Apartment,Yes,51,783,927,250
3991,12,Lichtenberg,Apartment,Yes,55,820,1007,250
3992,12,Lichtenberg,Apartment,No,68,870,1091,250
3993,12,Lichtenberg,Apartment,No,33,396,492,250
3994,12,Lichtenberg,Apartment,Yes,64,914,1140,250
3995,12,Lichtenberg,Apartment,Yes,77,1025,1276,250
3996,12,Lichtenberg,Apartment,Yes,45,708,843,250
3997,12,Lichtenberg,Apartment,No,59,626,837,250
3998,12,Lichtenberg,Apartment,Yes,52,729,913,250
3999,12,Lichtenberg,Apartment,No,42,475,621,250
4000,12,Lichtenberg,Apartment,No,61,780,968,250
4001,12,Lichtenberg,Apartment,Yes,53,824,1003,250
4002,12,Lichtenberg,Apartment,Yes,50,796,961,250
4003,12,Lichtenberg,Apartment,No,63,770,951,250
4004,12,Lichtenberg,Apartment,No,50,559,710,250
4005,12,Lichtenberg,Apartment,Yes,54,732,904,250
4006,12,Lichtenberg,Apartment,No,34,408,512,250
4007,12,Lichtenberg,Apartment,No,67,842,1063,250
4008,12,Lichtenberg,Apartment,Yes,48,663,834,250
4009,12,Lichtenberg,Apartment,Yes,73,1155,1400,250
4010,12,Lichtenberg,Apartment,No,59,773,968,250
4011,12,Lichtenberg,Apartment,No,57,710,887,250
4012,12,Lichtenberg,Apartment,No,63,679,878,250
4013,12,Lichtenberg,Apartment,No,44,561,709,250
4014,12,Lichtenberg,Apartment,No,65,728,943,250
4015,12,Lichtenberg,Apartment,Yes,61,986,1189,250
4016,12,Lichtenberg,Apartment,Yes,54,887,1050,250
4017,12,Lichtenberg,Apartment,No,34,352,447,250
